alpha0,ksi0,p0,q0,r0,alpha,ksi,p,q,r,error
0.2811293704010974,3.2955589399683225,5.942425755858535,1.3955878410010236,3.7968598779850624,0.36785493653283907,3.8164691867255733,6.235227148016513,2.235731935360115,0.06213716199405184,6.0
0.487485153673307,2.660675801830443,11.045161556034586,4.003630064298864,4.068272214520082,0.880362362712946,0.5338309747335692,70.86340674862808,6.140635405869024,3.5848749276879603,0.41511492275247164
0.2572742462541184,3.5417710551732773,22.62140213919197,4.908747626195672,3.9498797626596107,1.8551879363049997,0.5694504207184553,70.11792677660124,6.076041503326694,3.5471655823113997,0.41511492275307477
0.7151085454986578,4.908863146130187,36.82198414374184,9.461593025020779,3.9166022185199165,8.75424795899108,0.6513983209068916,68.56641061492437,5.941592721909275,3.4686749198173583,0.4151149227525774
0.387159568948837,0.6040019205120642,32.34140366563699,9.042016461174947,3.797946418870078,0.003273626230540531,0.3232751499821167,70.46029936529582,6.617660377943192,3.8736834348255598,0.41690223230472095
0.40049368252090156,1.949050207107852,21.35674968894558,5.126235993155964,3.8075366696406996,0.006598663602742182,0.34933728257813035,75.75695418582413,6.564676373453276,3.8324281065082433,0.4151149227531861
0.11540402472569054,3.1894443141451188,14.296022954205926,6.904897592284669,3.820689827997645,0.1334196332627308,3.0866132563415887,18.753318281211374,8.920987543983362,0.32453509531518066,6.0
0.298355744641032,1.7673770017569617,5.303132247905223,5.800756979300896,3.9095780442471693,0.3774401243917348,1.8368054176649087,7.061287656516893,6.151967401410689,0.24522614421249722,6.0
0.34775428753728194,2.8274413594890877,30.826446482685288,3.172187327096041,4.009382441868291,0.33581172988246233,1.9181458846919508,41.96641467328712,6.540274238713723,0.3638870041424287,6.0
0.5649913616739477,3.3633718145049327,14.397885078792052,4.671420217040464,3.934890683000338,0.7223815668643991,4.594359479072861,14.267489079108122,6.817944730084953,0.11118018604490176,6.0
0.3822805245345994,1.5018686448359253,29.153365680154934,9.769159789825828,3.739809989726112,0.6364968874333742,0.519035279759702,71.18776096320448,6.168742292823578,3.6012835020701637,0.41511492275257655
0.9461137393629329,1.7425130482737643,12.676225980067066,1.6405198579045488,3.748789263483656,44.80395536192279,-0.7504006338952061,66.93365477471582,5.8001074082961335,3.386076108929486,0.41511492275270867
0.8936053856554047,4.519517213177318,37.74009433448656,3.256974459221153,4.084844187095077,1.0549321652867736,5.112332819036286,43.35656821701349,4.382189499715054,0.11151777552696718,6.0
0.8516957655257343,4.142652839846016,11.850650459722274,8.851639365279695,3.9471256603287035,1.090791223807524,4.475924509615857,14.742067184686054,10.966502743682353,0.7679866578832373,6.0
0.4043479308423285,2.1234312394019614,32.369646346739444,7.268747197090468,3.9367132675586234,0.5593033334547646,0.5132529122128906,71.3170349103867,6.179944828463023,3.6078239283787488,0.415114922753267
0.5516504764687188,4.426827798347792,34.27262176898965,7.351481834581565,4.013132141137283,2.077603267886394,0.5750646688456675,70.00477278040412,6.06623004709628,3.5414377268566577,0.41511492275374684
0.3505156306829449,3.7568611002578733,30.449447495349748,4.592570195748241,3.996516798463586,0.4108632784273173,4.0719915013327,33.117166690236374,6.548401958064135,0.17663683795567886,6.0
0.16508615172045438,1.5352808985441488,38.473170228243056,9.125122297150329,3.965052029162921,0.01178548898214742,0.36493339325764185,65.42367042329136,6.491321847951095,3.8040794865887384,0.41999216433402814
0.6172620612376678,1.566762540286451,32.13373153139035,3.671249634756037,3.7480607751768282,3.7951088025475835e-11,0.04619349238462936,81.17613361349771,8.543527432631208,5.012424415060373,0.42497076452268523
0.09937226378405739,1.200273582250426,7.867095092821588,5.131055250345879,3.7554302048378183,0.33198875016983453,1.097691824158053,5.191661055175958,2.485534789265973,3.1669244273032815,1.095628221461645
0.48915669367223286,1.9327131339464807,9.32096716163927,6.875979120756754,3.968153137641378,1.2995513641543035,0.5521528440784871,70.47393917234481,6.106887475135797,3.5651735669949467,0.4151149227534617
0.484903274750518,2.6994500298239643,9.89551987029658,7.029598229803827,3.892231384723323,2.256241474687761e-13,0.03720846814892825,94.86282550413148,8.790536446597958,5.140662240873791,0.41633105600106485
0.9222718272776161,4.9909160789281,10.977317506659956,7.78521243543955,3.9981958820928143,1.0616985321554222,5.30556076645855,15.34200411322599,7.942061141207311,0.5180281429839564,6.0
0.3105160620301557,4.86619855867958,6.282876232645443,4.760859011884684,3.7532843355711014,0.48772599778973713,5.080105509410879,5.773081986490444,5.676920835116357,0.07668874725921038,6.0
0.5987089515825926,4.9483223672475525,22.216759018218646,1.3060509406425878,3.8877384352356956,0.043147768890388266,0.00188716250141532,74.47779763476237,1.226842608313048,3.6935291313714878,1.001588608626234
0.015636519812914043,2.769573788848329,22.608370422048402,4.951121213779174,3.927793933042628,0.01934902305355464,2.6802798008300828,26.137740841773194,6.494809938979708,0.3336326778210177,6.0
0.7354906959710076,4.210678007086051,33.70479201966004,7.425879861645136,3.7440572345351812,0.904625388076005,-0.5350897747398684,70.83628811490398,6.138279800487989,3.583499749545293,0.4151149227530442
0.5162491606481991,4.569568934181477,7.686536422874378,5.263272054455327,3.875519044210347,10.772726309194223,0.6632156792364752,68.358937884011,5.9236149014815345,3.4581789042662487,0.4151149227533658
0.5591428515004777,2.7611163580291613,19.436602374220207,4.096868853343656,3.887108478981804,0.6924964834790355,3.269982314541646,20.229436148298255,5.123915514920096,0.2640206962615186,6.0
0.0695855739071844,3.793029961016064,16.88142079401176,9.308616157162936,4.0961497851844095,0.08044850925382377,4.90051772440321,22.144806160654994,9.00849652758275,0.3479330751265959,6.0
0.04962918488586112,1.0063986033349046,23.09267136517306,4.176463690858089,4.097448532782788,0.061213193921980616,0.979047739969694,24.42869378330978,5.242865070301743,0.4072790960659849,6.0
0.8761740685228199,1.4137056392476364,13.497928652190653,5.164079029877072,3.7511054840277267,0.03844717223015453,0.38535717801085834,44.56995282152269,6.2728643974603,3.7172242307028345,0.47538776431506
0.7509182578143194,0.586976690015915,38.96476702222561,0.8881291268711922,3.899053318313323,0.05882652910190743,0.020394578565432725,84.81861338754116,3.6121679220856624,3.69660982333567,0.9550299661500912
0.9046636132732463,0.5603654544823251,6.7508751451482,8.573466892941404,4.099633074167216,14.564138645645972,-14.133417892226717,141.93482718481584,256.1041657025172,3.6091232628623597,1.0621343399892496
0.5963848112344147,3.8388441857011344,27.324463736709905,1.3163879867048385,3.753537428530599,0.9319959131112291,-0.5364738103665827,70.80644196981451,6.13569686025493,3.5819917194940185,0.4151149227531677
0.07741701225488704,1.3884692396216285,34.33227118577551,9.54675291942448,3.7585574498856973,0.1067889355113612,0.44464809221209733,72.97280377687622,6.323431287354749,3.6915902357127663,0.4151149227539547
0.6555296541361776,1.752940061786796,10.151988694240078,2.1258201456195374,3.7401489589219543,0.7753270782808293,1.6475537330715309,4.343531538117426,2.079495640584647,2.649540216331462,1.09562822137405
0.29727217768128034,1.2151039466498985,30.96531797939279,3.355393377832982,4.091115996514491,0.3672051580280613,1.3766117401915912,35.780335475741026,5.366082675224042,0.11320920128017242,6.0
0.27088901425781386,2.1125554713326347,34.31213542299317,3.000676475855189,3.9058033785798667,0.31680360149326403,2.8115002087336274,33.54762065073237,4.151735838156577,0.13085768344901894,6.0
0.13810735401243096,2.544767752895663,34.31517780126917,5.859679744070858,4.065877908324431,0.5389400396793071,-0.511605881794704,71.3541896581364,6.183159724350284,3.609700315122704,0.4151149227524973
0.6758439256273023,2.109925902548845,16.47914995512661,4.929873953985932,3.928235300280771,1.6233006963314764,2.3468049718985267,3.604597389937621,1.7257217994148997,2.1987952660824877,1.0956282214725215
0.2734280796369667,4.830689050559926,14.668219750538698,8.915603308972416,3.7524309533040103,0.3161126676093823,6.241152207246973,19.24156071109791,8.628154829263163,0.31873708464118167,6.0
0.30192986011853457,2.6146917332474082,21.079438000107626,8.949186691667906,4.100915860201256,0.22082823287540176,0.47354189557714044,72.24634173480733,6.260473477151982,3.654836210777572,0.41511492275279643
0.3373139701084873,3.229640296645214,17.8881895129673,7.550257998248456,3.970679597351972,2.1157735896321856,0.5759733421209017,69.98663681319954,6.064654083997143,3.5405170384564677,0.41511492275352196
0.29614357841293204,4.404831701921597,30.865805735662384,7.459960942840672,3.905019456992665,8.363218053854691e-06,0.19597452068840912,82.42766306639741,7.142729470606488,4.169892938020547,0.4151149227530752
0.06584076148124572,4.101623259390424,19.228972720032274,3.671732616895384,3.860063004780137,0.08538552470922944,4.841581650041395,19.115393946960623,5.453397878871657,0.011686076671702406,6.0
0.1836903275686083,2.0887111760644563,17.73962634412515,8.815906759813387,3.9765351265770725,0.7008248004554584,0.5233843698154641,71.09147215794557,6.160399399105013,3.596412930873594,0.415114922753705
0.630487803518515,1.7486036563916447,20.536387514713347,2.6944979023772997,3.9620133116866496,0.7935836455795019,1.733417316741992,22.578082608104836,3.460035294095109,0.1297296813526989,6.0
