alpha0,ksi0,p0,q0,r0,alpha,ksi,p,q,r,error
0.3956889545373834,4.833831191064605,32.14631225208805,4.910088341909197,3.715124640148569,0.048160228432926,0.5000000000002303,39.999999999999815,6.359585919190047,3.7104802791387996,0.5452329025063325
0.12800322586758758,3.068357328898226,7.880832001150278,3.5277695813855217,3.9048442037698967,0.11048330164181974,0.6482564633083098,6.29146663223555,3.0121234914960167,3.8380881596798675,1.0956282364250327
0.018313890526825923,4.578961437554824,7.39205991923623,2.8826623405365357,3.889429804227892,0.09027393890809796,0.5,14.518490670723613,6.136082633754474,3.7104802791394396,1.5738239633268178
0.15571095432088697,1.9559373716467667,29.383337155335827,2.978650077133296,3.999841181881782,0.04816345350029464,0.5,40.0,6.3592893354132976,3.7104802791387996,0.5452326362293871
0.13086283101584703,4.742672422456673,34.26704958205029,5.623216271390277,4.092599984246155,0.04816338604510597,0.500000000000012,40.0,6.358841548918921,3.7104802791387996,0.5452328340791194
0.02887075260539796,0.8120741124087536,19.256661843470322,4.230833041152101,4.097938380470639,0.12554216878753618,0.6888794488068998,6.16665300818869,2.9521343227811756,3.760041612310008,1.0956284229325257
0.18231893804421456,4.152769222885322,27.649477609825244,2.1418473774554805,3.9297807258939454,0.4184569854011785,3.0978862961918385,31.2161839660647,4.4112026339931525,3.8664489677174667,21063.123158472827
0.25651132637949403,2.971287738233614,25.336740230689095,4.967852450676785,3.888131464290247,0.048163633042260984,0.5,40.0,6.358902171781748,3.7104802791387996,0.5452327979071988
0.04153829144514209,3.332832091771688,7.535545515387014,0.6507153422366946,3.804343213410121,0.04153829144514209,3.332832091771688,7.535545515387014,0.6507153422366946,3.804343213410121,1926540.764771776
0.30559943275606,4.983672392084748,32.08474187118389,6.609034349999201,4.0477813287003865,0.30559943275606,4.983672392084748,32.08474187118389,6.609034349999201,4.0477813287003865,278362.9155557451
0.44350983152548074,1.6426289952620092,10.134820971536657,2.3536934179163174,3.8208443631614366,0.1109756331639585,0.6495502719426982,6.285064737029341,3.0088891309099184,3.835316474398847,1.0956285452584464
0.04576378237894306,2.6180860701392765,12.87779363507209,8.919761875048344,3.8572515597527777,0.07320477660818053,0.5322271349237744,6.706820845417041,3.211196063464043,4.088792252237871,1.095628787459531
0.8481614623442363,1.0612317005129146,30.89142060232064,9.176502954335,4.077375814202494,0.8481614623442363,1.0612317005129146,30.89142060232064,9.176502954335,4.077375814202494,3310952.4662021585
0.3706897729680895,3.5914993743755366,31.164200361997786,6.889724793835073,3.875427882937027,0.3706897729680895,3.5914993743755366,31.164200361997786,6.889724793835073,3.875427882937027,21101.179063833195
0.20928926302735693,0.5091473767930293,29.61140904730235,6.826557111624709,3.806070557298896,0.04816345792804875,0.5,40.0,6.359186240181918,3.7104802791387996,0.5452326571141115
0.08479325957409785,0.810634174867267,28.783284734998375,1.0717179031866295,3.9650834567428657,0.04816364180423732,0.5,40.0,6.35932644473106,3.7104802791387996,0.5452326345634704
0.3038226966747406,1.3510608445372476,5.562783179074186,9.077577647189932,3.792275906339783,0.10870659938680087,0.64327909234635,6.307240588581658,3.0196042520483397,3.848084135285137,1.095628298581173
