alpha0,ksi0,p0,q0,r0,alpha,ksi,p,q,r,error
0.07110172676742363,1.3792019388901737,21.76423304329547,8.429855422987478,3.7911052639230856,0.08151441982986171,0.7904334530111378,26.870256153039435,7.205553218794509,3.7140443066173567,2.39311880613829
0.9603317933081379,2.0474888166789826,6.980549831844729,4.373378237885918,3.7205331050586032,0.18299859601832075,2.0242455404949196,39.99995827011008,7.987263475912339,3.7104802791388396,19.169173602307705
0.23311536732900232,3.349489064429827,31.3780536760729,0.7122036173103848,3.8322584784723284,0.9908847189545729,0.6973500000048407,11.2074909767738,1.8850563800264446,3.8499159820657045,2222.226926733469
0.3101294313791467,3.473309093025624,37.76908732216924,8.631233723411082,3.8062783809703546,0.05966485688529909,0.5000782360103515,23.488713087691455,6.372891243029684,3.7104802811626594,0.9441066290385753
0.6223567938041412,3.2653967394477323,10.96498463623626,5.572182273520671,3.849139525612391,0.36786703769902557,2.627798086457655,12.667983525270236,6.5073800487132685,3.710480279332545,30.977957656542358
0.02555825651034352,1.0285382818891697,38.18102540147212,6.664073377522149,4.038529643331176,0.010035001976515053,0.500000207925417,27.01665203435051,6.957577977528976,4.030238842026344,2.019355471153826
0.0280842826058018,4.890546425016091,27.51472450871129,7.165344176407607,4.08102114283828,0.08089136815088409,0.6704215261561814,21.034814811258375,6.452311496838144,3.7105119800992155,1.5809528420357069
0.954301595988357,2.461952678427634,14.225692271772735,4.009582297658286,3.9232026489107668,0.14426693376143407,1.3051453498203793,16.27359256113826,9.984189713162172,4.049477823079095,136.61324358867464
0.4417605207575543,4.765821093774784,6.3781653946586445,4.274844427215674,3.9082442899385206,0.07735198027580956,0.5000626690324818,17.42204259960922,7.439987712963762,3.7384873338519933,2.214014311630077
0.32985033070193104,2.9594997566025714,24.15902983029475,7.303334090944306,4.085401711134055,0.033720207479212665,0.5001768986720686,39.999999997110365,6.472039335378177,3.7493180569264593,0.5874265831311937
0.9196056408344936,3.4967295557123044,37.495998292522636,6.103548226728594,3.903722667425459,0.04825150198761462,0.5000000000007258,36.85592729849808,6.36127303404702,3.7104958485603423,0.5816155914223113
0.10791580170385474,4.0203816040572296,12.661154903940199,8.937365993737911,3.8188104513350387,0.12696333849610328,0.5754480011034876,11.83377305742955,5.46827111679108,3.7187602252006244,2.9213992025520605
0.17157534974126154,3.238899382994523,25.86234956074414,4.905348560040822,4.042048924002327,0.042176657716368006,0.5000126977977388,20.990920482843222,6.644445163011903,3.818561316066776,1.4043035329012978
0.31493791550937184,3.640678671600594,5.440379098867157,9.561157951360412,3.78813264670493,0.029220483624197387,0.5000000183715532,28.425893376702522,6.494726708445768,3.8061599872122045,0.9264404646870481
0.5681264797994034,2.0507462076429457,24.097733672742404,4.734093047838755,3.896814787986076,0.07737493651166225,0.5806260803648686,19.57139973915709,6.403327500476713,3.7104802792451297,1.4112316852303946
0.42652545143094345,2.498898590917418,9.449296134317796,2.697656192364238,3.972721472635179,0.8198374361333319,1.4201320043268835,39.98962562520669,2.68466458935704,3.7104896205421842,4781.036547688396
0.7890365050694631,3.539949155582567,10.689379567282746,0.7846330113299791,4.067094067350798,0.2980884440607438,0.5258440716756552,5.000000000004424,1.0797366897696488,3.711255959477418,11.731883849697208
0.9903747164450586,4.883375396361573,24.868456782172984,1.2311456634570914,3.767271004430632,0.9671810945940924,0.5000023300721909,20.28729979325705,1.6623971369336565,3.7202023885320767,4158.398802131602
0.8596140834379296,4.528940610019889,8.405931140629136,5.44740496140617,3.768016257268729,0.43298085166400313,3.63923040391232,16.879595765051892,6.242102864974907,3.710898003093666,62.47427393909105
0.252575850905748,1.2966789481232581,11.564106940457695,8.831471212167878,3.7910907897802546,0.09115792412189273,0.5000199261326624,14.455013085933384,6.135740282292026,3.7104802817302227,1.5781101644353992
0.47380506170313824,1.7910961441225481,24.029419573967026,3.582100351316122,4.012961276696191,0.1135341407895571,0.8262332639232662,17.40933799797856,6.446101931689652,3.7104802791387996,2.801989173970224
0.08206182569740633,2.68259360209875,15.375337147005661,2.3237751609221244,3.744454331826053,0.20763911257637097,0.5610641385934847,6.046921675954055,1.8246545162068217,3.890742989546725,9.481424925189431
0.4784204129687514,1.6119918490465361,36.36008099771427,7.498823832153235,3.8484482272740252,0.07915978258972378,0.5000060427477981,12.895213946874438,6.353509912432683,3.844362804001136,2.553636362359283
0.17512698059140566,1.2250981442950049,6.4946663826080275,9.390053230347638,3.9377193341086554,0.023945899618717046,0.5000368925319506,39.99999999941401,6.5164949494785676,3.785024468117912,0.6234387978470672
