alpha0,ksi0,p0,q0,r0,alpha,ksi,p,q,r,error
0.07524470795649538,0.9075513261033887,10.582874420897125,8.743239391452885,4.082540489674019,2.689167132080835,3.3348396518857015,15.58415269911472,11.342680570181589,-1.11250009720085,2.2949416914157388e+88
0.9142839903920208,4.737874228896788,37.69321879230765,4.989560549867678,3.758622020732231,0.1558818499500222,0.40930346375032356,9.572536056256054,4.3846594094393945,3.461012390442481,1.1798233066740722
0.43712524975007666,4.779144869652885,21.642380560488537,4.5546405609055585,3.854246807331744,0.36896488787634285,3.6576920579657752,18.489634007431224,8.57532766660244,-0.3390339945303906,4.541431502512745e+281
0.5436599876666548,1.0020416357509558,12.79020794118902,7.25627732455887,3.87949820589563,0.12213923397660675,0.44097197770644303,8.802870556983846,4.097037770824216,3.597553008504008,1.1642348480277627
0.5856395035347756,1.2407368615374272,33.71180375447126,9.908115204669004,4.024510795159085,2.608431288279039,3.7741816317717136,35.86421615700113,12.257363046065539,-1.1746586483750936,2.699739418769474e+184
0.13010230893058838,4.933485633480397,25.19619994648001,9.415766711342336,3.9376650696667874,2.81408781438735,7.277096092665763,27.29011073358632,11.720382260478377,0.347635129586157,6.0
0.4351291266324575,1.14633393534997,27.84231743344639,0.9617321473037455,4.088653244133225,5.377039723180609,5.902892211359429,29.349212825655478,6.782479657100439,0.054616982268392095,6.0
0.21071503750705992,4.027865961978608,9.455369140215357,4.737859294169672,3.8242335267247354,0.0020292783099747007,3.3093555328357955,150.66168114627337,12427.229696883258,3.834867631819104,1.0621330465287093
0.5701610516012426,4.539980955243389,30.94648440226015,7.076667588386083,3.9208342991741816,0.48723968739652396,-0.534284667540122,58.06722459807198,6.09578873965279,3.5756893795820823,0.42474764564535045
0.15564835040128414,2.3201729122572337,22.405502765608198,2.551815386462903,3.786695211864683,0.5218957565240658,-1.3770116335240685,4.554121836689584,2.1793227254041425,2.867860539852387,1.0963750729223172
0.5424986000241885,1.49198885836064,25.31695548151815,2.8590724530548073,4.056032062353687,2.696861795600687,3.550789284075222,24.41300482572523,6.1251361322278814,0.04992733165664939,6.0
0.4502246251723009,1.3683102473493545,14.975487246710756,9.745417254277948,3.8542390032846496,2.8153974139285047,3.85458885474105,17.09902086791005,11.95629591536536,0.056345715307345,6.0
0.25655238666959274,1.9207211912059328,32.3337866257603,5.617313477157476,3.765217585318896,0.049006302748594244,0.41599681085788337,73.57844895249634,6.3908614458073965,3.7308488132146196,0.41511673426118034
0.9296332338204549,4.529670972057801,32.09038785973473,3.4752400336970317,3.7790492991566533,1.0555152099986052,1.2996054658163074,6.649502523652586,3.126239430065469,2.7307954382773123,1.1636448335231928
0.41123912378189564,4.893337251234513,36.27222888138122,3.053085823119431,3.8618393628888192,2.99656223199057,5.837928238084378,31.11613768607591,6.2258466510314445,0.02160102021982921,6.0
0.03477189674035044,2.850423381458586,21.239818506373535,4.9506136741448685,3.914360453992078,0.4443753799579977,-0.5069778956034439,71.97101003451144,6.207079608920339,3.6208101483898854,0.4151830427080004
0.17099983547305272,2.953665096474241,12.664681264787195,6.545266614722638,4.013088480038965,0.5661677452674113,1.1549838695504562,5.946937968008813,2.807653460155023,2.928921672147321,1.1222304475351403
0.7936810198876376,4.503096236186056,5.696406045607022,4.273320778694126,3.9996953273301874,0.22362206475669577,4.469322986851999,5.729293556407506,4.2660056711486805,-0.16279579945590106,1.8357474268305242e+178
0.24114720136014467,0.9180476732640455,23.133274407636804,5.92351065348521,4.0983207822080825,0.03986581776130657,0.40816483509811957,74.14584904358274,6.412386394818483,3.7415780087237773,0.4151240702951622
0.82060674548602,2.333039265626666,36.066194602113725,7.82684528576316,3.858027280958525,0.05041723523314516,0.4166236753115007,73.71782718885224,6.388398003897374,3.729549910176104,0.4151149288151417
0.32745816020386803,1.2753735216158675,31.699826206247046,2.757251208979379,4.064088566361166,2.6361636518643565,-0.7702602682343462,30.409485148118833,5.998804115271838,0.0544227679938237,6.0
0.06587131192967449,2.914292339573301,36.35101903632976,3.74077158089306,3.8643498457071166,2.7349908787937727,4.622480867523948,32.21051346801978,6.982972019702631,0.09666698591119735,6.0
0.8005064174613807,1.64583349887892,18.290632944851197,6.113377007903574,3.723476104937697,0.1547950523038824,0.4611190949446487,73.10003186225646,6.301993225168865,3.673858930185398,0.4151623636057696
0.7383575306682589,1.7615145397303515,21.403225572045407,4.277690420402642,4.058271059030599,5.2613996268772745,6.428666273622724,24.098906322133477,10.499088018841924,-1.0350792486262086,2.44668317036417e+140
0.5429098539237267,0.570979852549677,13.436526222733853,1.9741085640210898,3.8137646850931866,0.1207786050386009,0.08254124163981624,5.795884192908474,1.1020263744229426,3.418474819268108,1.881064455320352
